depth_bp	r_nuc	p_nuc	r_nuc_ss	p_nuc_ss	r_prot	p_prot	r_prot_ss	p_prot_ss	depth_gbp
100000.0	0.21515792646297427	0.4802299153639344	0.29476653337991476	0.3523313060037146	-0.20277905769016363	0.5064227309713217	-0.5208512504265732	0.08250845964517492	0.0001
100000.0	0.20064248313288838	0.5110075062306413	0.19943427474749503	0.5343183896543556	0.03498947741454467	0.9096517485742109	-0.23606693746824486	0.46011215157319224	0.0001
100000.0	0.2506396488392598	0.40883538925949775	0.10400828120545266	0.7476982034197196	0.0012454352760309373	0.9967781917371342	0.009384428415933233	0.976908219812339	0.0001
100000.0	0.3030522376637695	0.31417372020270595	0.5039631532690956	0.09480120783004557	-0.2314203797925291	0.44681155405341066	-0.20168181625362747	0.5296249835992809	0.0001
100000.0	0.28697983410839334	0.34177249279822025	0.4390949784303083	0.1532601712649942	0.21745110602452017	0.47544834560024596	0.20108131191554932	0.5308772532964324	0.0001
100000.0	0.41653283906617616	0.15682384268227983	0.3343172778869773	0.2881821593549366	-0.41952211387029037	0.15356556343520594	-0.36203952922477267	0.2474992772004912	0.0001
100000.0	-0.2591242633007949	0.3926123951952391	-0.03640908933671985	0.9105576863745696	-0.0791105527779056	0.7972575875378859	-0.383586149924591	0.2183578203289393	0.0001
100000.0	0.11256152636565864	0.7142756065479702	0.04270387041917027	0.8951635543594005	-0.1146823506639665	0.7091008604107031	-0.11579858783099851	0.7200608730093637	0.0001
100000.0	-0.3223541630728979	0.28274962101889994	-0.016785058418572613	0.9587085333687256	0.3437637615888872	0.25012142759225947	0.2216814622587351	0.4886574317422892	0.0001
100000.0	0.45461583644920095	0.11858165502179648	0.3961914197901547	0.20231757459063107	-0.3955807381989404	0.18091761719172728	-0.5841406364812459	0.04610835606770269	0.0001
